[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='RESULT-ErrorDetails'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='RESULT-RecognitionLatencyMs'; value='680'
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='RESULT-SynthesisFirstByteLatencyMs'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='RESULT-SynthesisFinishLatencyMs'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='RESULT-SynthesisUnderrunTimeMs'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='RESULT-SynthesisConnectionLatencyMs'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='RESULT-SynthesisNetworkLatencyMs'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='RESULT-SynthesisServiceLatencyMs'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='RESULT-SynthesisBackend'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='SpeechServiceResponse_DiarizeIntermediateResults'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='CancellationDetails_Reason'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='CancellationDetails_ReasonText'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='CancellationDetails_ReasonDetailedText'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='AudioConfig_DeviceNameForCapture'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='AudioConfig_NumberOfChannelsForCapture'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='AudioConfig_SampleRateForCapture'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='AudioConfig_BitsPerSampleForCapture'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='AudioConfig_AudioSource'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='AudioConfig_DeviceNameForRender'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='AudioConfig_PlaybackBufferLengthInMs'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='AudioConfig_AudioProcessingOptions'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='SPEECH-LogFilename'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='SPEECH-SegmentationSilenceTimeoutMs'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='SPEECH-SegmentationMaximumTimeMs'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='SPEECH-SegmentationStrategy'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='SPEECH-StartEventSensitivity'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='DIALOG-ApplicationId'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='DIALOG-DialogType'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='DIALOG-InitialSilenceTimeout'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='DIALOG-FromId'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='DIALOG-ConversationId'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='DIALOG-CustomVoiceDeploymentIds'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='DIALOG-SpeechActivityTemplate'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='CONVERSATION-ParticipantId'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='DIALOG-RequestBotStatusMessages'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='DIALOG-ConnectionId'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='DataBuffer_TimeStamp'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='DataBuffer_UserId'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='PronunciationAssessment_ReferenceText'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='PronunciationAssessment_GradingSystem'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='PronunciationAssessment_Granularity'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='PronunciationAssessment_EnableMiscue'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='PronunciationAssessment_PhonemeAlphabet'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='PronunciationAssessment_NBestPhonemeCount'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='PronunciationAssessment_EnableProsodyAssessment'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='PronunciationAssessment_Json'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='PronunciationAssessment_Params'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='SpeechSynthesisRequest_Pitch'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='SpeechSynthesisRequest_Rate'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='SpeechSynthesisRequest_Volume'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='SpeechSynthesisRequest_Style'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='SpeechSynthesisRequest_Temperature'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='SpeechSynthesisRequest_CustomLexiconUrl'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='SpeechSynthesisRequest_PreferLocales'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='SpeechSynthesis_FrameTimeoutInterval'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x15c8f2570; name='SpeechSynthesis_RtfTimeoutThreshold'; value=''
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:193 CSpxHandleTable::StopTracking(h) h=0x0x15d9ed918
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:208 CSpxHandleTable::StopTracking(h) class=ISpxSpeechConfig, h=0x0x15d9ed918, p=0x0x15d9ed918, tot=0
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:193 CSpxHandleTable::StopTracking(h) h=0x0x15d9ed8b8
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:208 CSpxHandleTable::StopTracking(h) class=ISpxNamedProperties, h=0x0x15d9ed8b8, p=0x0x15d9ed8b8, tot=4
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:193 CSpxHandleTable::StopTracking(h) h=0x0x15d9e7540
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:208 CSpxHandleTable::StopTracking(h) class=ISpxAudioConfig, h=0x0x15d9e7540, p=0x0x15d9e7540, tot=1
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:193 CSpxHandleTable::StopTracking(h) h=0x0x15d9e74e0
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:208 CSpxHandleTable::StopTracking(h) class=ISpxNamedProperties, h=0x0x15d9e74e0, p=0x0x15d9e74e0, tot=3
[190812]: 322254ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:702 SetDisposing
[190812]: 322254ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:1090 StopRecognitionAsync
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0x15d9d58d8
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=CSpxAsyncOp<void>, h=0x0x15d9d58d8, p=0x0x15d9d58d8, tot=1
[877009]: 322254ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1107 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD started ***
[877009]: 322254ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1229 StopRecognizing
[877009]: 322254ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1230 [0x10f0d0400]CSpxAudioStreamSession::StopRecognizing ...
[877009]: 322254ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3440 [0x10f0d0400]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 0/0 doesn't match
[877009]: 322254ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1332 [0x10f0d0400]CSpxAudioStreamSession::StopRecognizing: Now Idle/Idle already...
[877009]: 322254ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1229 StopRecognizing
[877009]: 322254ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1107 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD stopped ***
[425188]: 322254ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=0x10f0d0488; name='SPEECH-StopRecognitionTimeoutInSeconds'; value=''
[425188]: 322254ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:759 WaitForIdle
[425188]: 322254ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:760 [0x10f0d0400]CSpxAudioStreamSession::WaitForIdle timeout: 10000 msec
[425188]: 322254ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:766 CSpxAudioStreamSession::WaitForIdle m_cv.wait_for, m_sessionState: 0, m_recoKind: 0, m_sessionStarted: 1, m_sessionStopped: 1
[425188]: 322254ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:759 WaitForIdle
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:193 CSpxHandleTable::StopTracking(h) h=0x0x15d9d58d8
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:208 CSpxHandleTable::StopTracking(h) class=CSpxAsyncOp<void>, h=0x0x15d9d58d8, p=0x0x15d9d58d8, tot=0
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:193 CSpxHandleTable::StopTracking(h) h=0x0x10f114000
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:208 CSpxHandleTable::StopTracking(h) class=ISpxRecognizer, h=0x0x10f114000, p=0x0x10f114000, tot=0
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:193 CSpxHandleTable::StopTracking(h) h=0x0x10f114528
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:208 CSpxHandleTable::StopTracking(h) class=ISpxNamedProperties, h=0x0x10f114528, p=0x0x10f114528, tot=2
[190812]: 322254ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:35 ~CSpxRecognizer
[190812]: 322254ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:416 TermDefaultSession
[190812]: 322254ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:708 RemoveRecognizer
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x0x10f0d0440
[190812]: 322254ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:133 Term
[190812]: 322254ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:134 [0x10f0d0400]CSpxAudioStreamSession::Term:... 
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3440 [0x10f0d0400]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 0/0 doesn't match
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:161 [0x10f0d0400]CSpxAudioStreamSession::Term: **NOT CALLED** StopPump[0x15d9b4788] - state: 0
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x0x15d9ecc78
[190812]: 322254ms SPX_DBG_TRACE_SCOPE_ENTER:  thread_service.cpp:45 Term
[190812]: 322254ms SPX_DBG_TRACE_SCOPE_EXIT:  thread_service.cpp:45 Term
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:188 [0x10f0d0400]CSpxAudioStreamSession::CancelPendingSingleShot
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x0x15d9b4788
[190812]: 322254ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_session_shim.cpp:17 Term
[190812]: 322254ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x0x15d9b8fd8
[190812]: 322255ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x0x15d9c7af0
[190812]: 322255ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x0x15d9ccd98
[190812]: 322255ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:46 [0x15d92b430]CSpxAudioPump::~CSpxAudioPump
[190812]: 322255ms SPX_TRACE_VERBOSE:  wav_file_reader.cpp:59 Closing WAV file
[190812]: 322255ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x0x15d9ca110
[190812]: 322255ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x0x15d9ce608
[190812]: 322255ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x0x15d9d8760
[190812]: 322255ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_session_shim.cpp:17 Term
[190812]: 322255ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x0x15e4e3b50
[190812]: 322255ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x0x15dca4bc0
[190812]: 322255ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x0x15d9d7db0
[190812]: 322255ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x0x15d9c1a10
[190812]: 322255ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x0x15d9b6dc8
[190812]: 322255ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:99 Terminating CSpxUspRecoEngineAdapter...
[190812]: 322255ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:100 Term: this=0x0x15d9b6d80
[190812]: 322255ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3280 TryChangeState; audioState/uspState: 0/0 => 0/9998 USP-TERMINATING
[190812]: 322255ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:104 Term: Terminating USP Connection (0x0x15d9b2388)
[190812]: 322255ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter_retry.cpp:66 [0x15d9c19f0]CSpxUspRecoEngineAdapterRetry::AdapterDisconnected
[190812]: 322255ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1459 [0x10f0d0400]CSpxAudioStreamSession::AdapterDisconnected
[190812]: 322255ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1665 [0x10f0d0400]CSpxAudioStreamSession::FireEvent, recognizer is disposing, ignore events
[190812]: 322255ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x0x15d9d9118
[190812]: 322255ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_connection.cpp:134 ~CSpxUspConnection
[190812]: 322255ms SPX_TRACE_INFO:  web_socket.cpp:460 [0x10f03fe00] Web socket upload rate this period was is 158.9951 KB/s
[190812]: 322255ms SPX_TRACE_INFO:  web_socket.cpp:464 Disconnect: [0x10f03fe00] start the close handshake.
[190812]: 322255ms SPX_TRACE_SCOPE_ENTER:  uws_web_socket.cpp:165 Close
[425188]: 322352ms SPX_TRACE_INFO: AZ_LOG_INFO:  uws_client.c:1517 on_underlying_io_bytes_received: Close frame received
[425188]: 322352ms SPX_TRACE_INFO: AZ_LOG_INFO:  uws_client.c:1595 on_underlying_io_bytes_received: closing underlying io.
[425188]: 322352ms SPX_TRACE_INFO: AZ_LOG_INFO:  uws_client.c:949 on_underlying_io_close_complete: uws_state: 6.
[425188]: 322352ms SPX_TRACE_SCOPE_ENTER:  uws_web_socket.cpp:288 OnWebSocketClosed
[425188]: 322352ms SPX_TRACE_INFO:  web_socket.cpp:1084 OnWebSocketClosed: context=[0x10f03fe00]
[425188]: 322352ms SPX_TRACE_SCOPE_EXIT:  uws_web_socket.cpp:288 OnWebSocketClosed
[190812]: 322364ms SPX_TRACE_SCOPE_EXIT:  uws_web_socket.cpp:165 Close
[190812]: 322364ms SPX_TRACE_INFO:  web_socket.cpp:466 Disconnect: [0x10f03fe00] isOpen: false
[190812]: 322364ms SPX_TRACE_INFO:  web_socket.cpp:469 Disconnect: [0x10f03fe00] destroying uwsclient.
[190812]: 322364ms SPX_TRACE_SCOPE_ENTER:  uws_web_socket.cpp:36 ~UwsWebSocket
[190812]: 322364ms SPX_TRACE_SCOPE_EXIT:  uws_web_socket.cpp:36 ~UwsWebSocket
[190812]: 322364ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_connection.cpp:134 ~CSpxUspConnection
[190812]: 322364ms SPX_TRACE_SCOPE_ENTER:  web_socket_delegate_impl.h:27 ~ISpxWebSocketDelegateImpl
[190812]: 322364ms SPX_TRACE_SCOPE_EXIT:  web_socket_delegate_impl.h:27 ~ISpxWebSocketDelegateImpl
[190812]: 322364ms SPX_TRACE_SCOPE_ENTER:  web_socket_delegate_impl.h:27 ~ISpxWebSocketDelegateImpl
[190812]: 322364ms SPX_TRACE_SCOPE_EXIT:  web_socket_delegate_impl.h:27 ~ISpxWebSocketDelegateImpl
[190812]: 322364ms SPX_DBG_TRACE_SCOPE_ENTER:  web_socket.cpp:233 ~CSpxWebSocket
[190812]: 322364ms SPX_DBG_TRACE_SCOPE_EXIT:  web_socket.cpp:233 ~CSpxWebSocket
[190812]: 322364ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3280 TryChangeState; audioState/uspState: 0/9998 => 0/9999 USP-ZOMBIE
[190812]: 322364ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:99 Terminating CSpxUspRecoEngineAdapter... Done!
[190812]: 322364ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:55 ~CSpxUspRecoEngineAdapter
[190812]: 322364ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:56 ~CSpxUspRecoEngineAdapter: this=0x0x15d9b6d80
[190812]: 322364ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:55 ~CSpxUspRecoEngineAdapter
[190812]: 322364ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x0x15d9c6678
[190812]: 322364ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:133 Term
[190812]: 322364ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:105 [0x10f0d0400]CSpxAudioStreamSession::~CSpxAudioStreamSession
[190812]: 322364ms SPX_DBG_TRACE_SCOPE_ENTER:  thread_service.cpp:45 Term
[190812]: 322364ms SPX_DBG_TRACE_SCOPE_EXIT:  thread_service.cpp:45 Term
[190812]: 322364ms SPX_DBG_TRACE_SCOPE_EXIT:  recognizer.cpp:416 TermDefaultSession
[190812]: 322364ms SPX_DBG_TRACE_SCOPE_EXIT:  recognizer.cpp:35 ~CSpxRecognizer
[190812]: 322364ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:193 CSpxHandleTable::StopTracking(h) h=0x0x15d9c0d88
[190812]: 322364ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:208 CSpxHandleTable::StopTracking(h) class=ISpxPronunciationAssessmentConfig, h=0x0x15d9c0d88, p=0x0x15d9c0d88, tot=0
[190812]: 322364ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:193 CSpxHandleTable::StopTracking(h) h=0x0x15d9c0d28
[190812]: 322364ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:208 CSpxHandleTable::StopTracking(h) class=ISpxNamedProperties, h=0x0x15d9c0d28, p=0x0x15d9c0d28, tot=1
[190812]: 322364ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:193 CSpxHandleTable::StopTracking(h) h=0x0x15c8f2500
[190812]: 322364ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:208 CSpxHandleTable::StopTracking(h) class=ISpxRecognitionResult, h=0x0x15c8f2500, p=0x0x15c8f2500, tot=0
[190812]: 322364ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:193 CSpxHandleTable::StopTracking(h) h=0x0x15c8f2570
[190812]: 322364ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:208 CSpxHandleTable::StopTracking(h) class=ISpxNamedProperties, h=0x0x15c8f2570, p=0x0x15c8f2570, tot=0
[190812]: 322364ms SPX_DBG_TRACE_FUNCTION:  recognition_result.cpp:31 ~CSpxRecognitionResult
[190812]: 345958ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:141 Created 'CSpxSpeechConfig' as '64701607'
[190812]: 345958ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxPropertyBagImpl::SetStringValue: this=0x15d9c0d28; name='SPEECH-Endpoint'; value='https://eastus.api.cognitive.microsoft.com/'
[190812]: 345958ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxPropertyBagImpl::SetStringValue: this=0x15d9c0d28; name='SPEECH-SubscriptionKey'; value='**********************************************************************************AU'
[190812]: 345958ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0x15d9c0d88
[190812]: 345958ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxSpeechConfig, h=0x0x15d9c0d88, p=0x0x15d9c0d88, tot=1
[190812]: 345958ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0x15d9c0d28
[190812]: 345958ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x0x15d9c0d28, p=0x0x15d9c0d28, tot=1
[190812]: 345958ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxPropertyBagImpl::SetStringValue: this=0x15d9c0d28; name='AZAC-SDK-PROGRAMMING-LANGUAGE'; value='Python'
[190812]: 345958ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxPropertyBagImpl::SetStringValue: this=0x15d9c0d28; name='SPEECH-LogFilename'; value='azure_log.txt'
[190812]: 345958ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:141 Created 'CSpxAudioConfig' as '552907028'
